,CarName,Owner,YearofPurchase,Transmission,Model,Distance,Fuel,Price,website,Product_url
596,Hyundai Grand I10 (2018),1st,2011,MANUAL,1.2 Kappa Magna,65000.0 KM,PETROL,"₹ 4,65,000",olx.in,https://www.olx.in/item/hyundai-grand-i10-12-kappa-magna-2018-petrol-iid-1649938264
597,,,2018,MANUAL,,,,,olx.in,https://www.olx.in/item/honda-wr-v-i-vtec-s-2017-petrol-iid-1648694023
598,Hyundai I10 (2012),1st,2018,MANUAL,Era,38000.0 KM,PETROL,"₹ 2,50,000",olx.in,https://www.olx.in/item/hyundai-i10-era-2012-petrol-iid-1648325546
599,Hyundai Creta (2017),1st,2018,MANUAL,1.6 VTVT AT SX Plus,"31,000 KM",PETROL,"₹ 10,75,000",olx.in,https://www.olx.in/item/hyundai-creta-2017-sx-plus-automatic-petrol-1st-owner-driven-31k-iid-1656516089
600,Hyundai Elantra (2013),1st,2010,AUTOMATIC,1.6 SX Option,88147.0 KM,DIESEL,"₹ 5,90,000",olx.in,https://www.olx.in/item/hyundai-elantra-16-sx-option-2013-diesel-iid-1653911468
601,Hyundai Xcent (2016),1st,2003,AUTOMATIC,1.2 CRDi SX,59000.0 KM,DIESEL,"₹ 5,25,000",olx.in,https://www.olx.in/item/hyundai-xcent-12-crdi-sx-2016-diesel-iid-1653422185
602,Maruti Suzuki Alto K10 (2011),1st,2016,MANUAL,VXI,68000.0 KM,PETROL,"₹ 2,15,000",olx.in,https://www.olx.in/item/maruti-suzuki-alto-k10-vxi-2011-petrol-iid-1654607417
603,Honda City (2014),Second,2003,MANUAL,2014-2015 i VTEC V,56553 KM,PETROL,"₹ 5,75,000",olx.in,https://www.olx.in/item/honda-city-with-excellent-condition-service-history-maintained-iid-1611816626
604,Renault Duster (2016),First,2015,MANUAL,85PS Diesel RxS,50509 KM,DIESEL,"₹ 6,00,000",olx.in,https://www.olx.in/item/renault-duster-2016-diesel-good-condition-iid-1641998027
605,Maruti Suzuki Ritz (2015),2nd,2005,MANUAL,VDi,"82,000 KM",DIESEL,"₹ 3,60,000",olx.in,https://www.olx.in/item/maruti-suzuki-ritz-2015-diesel-well-maintained-iid-1656672152
606,Maruti Suzuki Swift (2015),2nd,2017,MANUAL,VDI,65000.0 KM,DIESEL,"₹ 5,05,000",olx.in,https://www.olx.in/item/maruti-suzuki-swift-vdi-2015-diesel-iid-1656672119
607,Honda Amaze (2015),1st,2008,MANUAL,1.2 SMT I VTEC,72000.0 KM,PETROL,"₹ 4,50,000",olx.in,https://www.olx.in/item/honda-amaze-12-smt-i-vtec-2015-petrol-iid-1656672077
608,Chevrolet Tavera (2006),3rd,2015,MANUAL,NY Elite LS - B3 7-Seater - BS III,20 KM,DIESEL,"₹ 1,80,000",olx.in,https://www.olx.in/item/tavera-p7-bs111-iid-1656672054
609,Maruti Suzuki Wagon R 1.0 (2007),2nd,2018,MANUAL,1.0 LXi,95000.0 KM,LPG,"₹ 1,45,000",olx.in,https://www.olx.in/item/maruti-suzuki-wagon-r-10-lxi-2007-lpg-iid-1656672030
610,Ambassador Ambassador (2015),--,2012,MANUAL,Avigo 1800 ISZ MPFI AC,0.0 KM,--,"₹ 30,000",olx.in,https://www.olx.in/item/ambassador-avigo-1800-isz-mpfi-ac-2015-iid-1656672022
611,Maruti Suzuki Alto 800 (2019),1st,2011,MANUAL,LXI,"32,000 KM",PETROL,"₹ 3,10,000",olx.in,https://www.olx.in/item/maruti-suzuki-alto-800-2019-petrol-32000-km-driven-iid-1656672016
612,Chevrolet Captiva (2011),1st,2014,MANUAL,LTZ AWD Xtreme,100000.0 KM,DIESEL,"₹ 6,00,000",olx.in,https://www.olx.in/item/chevrolet-captiva-ltz-awd-xtreme-2011-diesel-iid-1655795192
613,Audi Q5 (2018),1st,2017,MANUAL,35TDI Technology,35000.0 KM,DIESEL,"₹ 44,00,000",olx.in,https://www.olx.in/item/audi-q5-35tdi-technology-2018-diesel-iid-1655882978
614,Mahindra Scorpio (2018),1st,2005,MANUAL,S3,"75,000 KM",DIESEL,"₹ 9,50,000",olx.in,https://www.olx.in/item/good-conditions-iid-1656671905
615,Renault Duster (2018),1st,2010,MANUAL,110PS Diesel RxZ AMT,50000.0 KM,DIESEL,"₹ 9,00,000",olx.in,https://www.olx.in/item/renault-duster-110ps-diesel-rxz-amt-2018-diesel-iid-1655880443
616,Tata Indigo Ecs (2010),2nd,2010,MANUAL,2008-2012 LX (TDI) BS III,120 KM,DIESEL,"₹ 1,25,000",olx.in,https://www.olx.in/item/tata-indigo-ecs-2010-diesel-120-km-driven-iid-1656671895
617,Toyota Qualis (2003),4th,2015,MANUAL,GST D3,"150,000 KM",DIESEL,"₹ 1,10,000",olx.in,https://www.olx.in/item/toyota-qualis-2003-iid-1656671893
618,Hyundai Elite I20 (2016),1st,2017,MANUAL,Sportz Plus Diesel,100000.0 KM,DIESEL,"₹ 5,50,000",olx.in,https://www.olx.in/item/hyundai-elite-i20-sportz-plus-diesel-2016-diesel-iid-1655881514
619,Hyundai Santro Xing (2003),3rd,2012,MANUAL,XG eRLX Euro III,"100,000 KM",LPG,"₹ 1,10,000",olx.in,https://www.olx.in/item/hyundai-santro-xing-2003-lpgpetrol-100000-km-driven-iid-1656671850
620,Honda City (2015),1st,2016,MANUAL,2014-2015 V MT,95000.0 KM,DIESEL,"₹ 6,40,000",olx.in,https://www.olx.in/item/honda-city-2014-2015-v-mt-2015-diesel-iid-1628453029
621,Toyota Innova (2005),1st,2013,MANUAL,2.5 V 7 STR,227000.0 KM,DIESEL,"₹ 3,50,000",olx.in,https://www.olx.in/item/toyota-innova-25-v-7-str-2005-diesel-iid-1653134374
622,Maruti Suzuki Swift (2017),1st,2015,MANUAL,VDI,48.0 KM,DIESEL,"₹ 5,00,900",olx.in,https://www.olx.in/item/maruti-suzuki-swift-vdi-2017-diesel-iid-1656214171
623,Volkswagen Jetta (2008),First,2013,MANUAL,1.9 TDI Trendline,150026 KM,DIESEL,"₹ 4,05,000",olx.in,https://www.olx.in/item/volkswagen-jetta-2008-good-condition-iid-1651725667
624,Nissan Sunny (2015),First,2016,MANUAL,2014-2016 Diesel XV,120000 KM,DIESEL,"₹ 3,25,000",olx.in,https://www.olx.in/item/nissan-sunny-2015-diesel-iid-1656619749
625,Tata Tiago (2018),1st,2016,MANUAL,XZ,"66,000 KM",PETROL,"₹ 4,95,000",olx.in,https://www.olx.in/item/tata-tiago-2018-petrol-xz-top-iid-1656671848
626,Mahindra Thar (2012),2nd,2017,MANUAL,2010-2015 4X4,"19,500 KM",DIESEL,"₹ 6,00,000",olx.in,https://www.olx.in/item/mahindra-thar-diesel-good-condition-iid-1656671837
627,Bmw 5 Series (2011),1st,2017,MANUAL,525d Sedan,71000.0 KM,DIESEL,"₹ 13,00,000",olx.in,https://www.olx.in/item/bmw-5-series-525d-sedan-2011-diesel-iid-1656671828
628,Renault Duster (2014),3rd,2003,MANUAL,110PS Diesel RxZ,"60,000 KM",DIESEL,"₹ 5,50,000",olx.in,https://www.olx.in/item/renault-duster-2014-diesel-iid-1656671822
